Chr,Start,End,Peak-name,T1-vs-T0 Peak Status,T2-vs-T1 Peak Status,T2-vs-T0 Peak Status,Overall Trend,Gene symbol - closest DE gene,Distance to nearest DE gene,Peak class for CLOSEST DE gene,upstream or downstream,OTHER DE genes within 250kb,Distance to nearest DE gene,OTHER DE genes within 250kb,Distance to nearest DE gene,,
11,77464677,77465178,chr11-77464677-77465178,Stable,Closing,Stable,24,Ssh2,-248390,,,,,,,,
1,84286677,84287178,chr1-84286677-84287178,Stable,Opening,Stable,21,Dner,82661,,,,,,,,
3,89279413,89279914,chr3-89279413-89279914,Stable,Stable,Stable,27,Pmvk,174627,,,,,,,,
5,76079350,76079851,chr5-76079350-76079851,Stable,Stable,Stable,27,Clock,130017,,,Kdr,-146523,,,,
4,114448395,114448896,chr4-114448395-114448896,Stable,Stable,Stable,27,Trabd2b,-41671,,,,,,,,
9,106891778,106892510,chr9-106891778-106892510,Stable,Stable,Stable,27,Dock3,315,,,,,,,,
16,42781183,42782088,chr16-42781183-42782088,Stable,Stable,Stable,27,Zbtb20,93793,,,,,,,,
1,172520659,172521330,chr1-172520659-172521330,Stable,Stable,Stable,27,Kcnj10,-179449,,,,,,,,
10,60346789,60347290,chr10-60346789-60347290,Stable,Stable,Stable,27,Gm17455,52436,,,,,,,,
16,4377339,4377840,chr16-4377339-4377840,Stable,Stable,Stable,27,Srl,102376,,,,,,,,
11,93201651,93202311,chr11-93201651-93202311,Stable,Stable,Stable,27,Car10,-103623,,,,,,,,
11,50387910,50388618,chr11-50387910-50388618,Stable,Stable,Stable,27,Adamts2,213466,,,,,,,,
6,8736036,8736537,chr6-8736036-8736537,Stable,Stable,Stable,27,Nxph1,211894,,,,,,,,
16,45371058,45371559,chr16-45371058-45371559,Stable,Stable,Stable,27,Cd200,10576,,,Btla,-146743,,,,
13,32852988,32853489,chr13-32852988-32853489,Stable,Stable,Stable,27,Serpinb1b,225086,,,,,,,,
2,14237611,14238112,chr2-14237611-14238112,Stable,Stable,Stable,27,Slc39a12,150204,,,,,,,,
12,76582544,76583225,chr12-76582544-76583225,Stable,Stable,Stable,27,Ppp1r36,-165006,,,,,,,,
4,103146231,103146732,chr4-103146231-103146732,Stable,Stable,Stable,27,Wdr78,-108166,,,,,,,,
9,75654455,75654956,chr9-75654455-75654956,Stable,Stable,Stable,27,Scg3,-11266,,,,,,,,
4,53253653,53254154,chr4-53253653-53254154,Stable,Opening,Stable,21,Slc44a1,186259,,,,,,,,
7,45366096,45366597,chr7-45366096-45366597,Stable,Stable,Stable,27,Flt3l,-236308,,,Fgf21,247289,,,,
13,23497735,23498550,chr13-23497735-23498550,Stable,Stable,Stable,27,Hist1h2be,85120,,,Hist1h2bc,185649,Hist1h1c,240258,,
15,66715556,66716057,chr15-66715556-66716057,Stable,Stable,Stable,27,Sla,64762,,,Phf20l1,-137996,Ccn4,175263,,
2,163823074,163824051,chr2-163823074-163824051,Stable,Stable,Stable,27,Ccn5,-2213,,,,,,,,
8,123253567,123254613,chr8-123253567-123254613,Stable,Stable,Stable,27,Spata33,-40735,,,,,,,,
10,81424213,81425594,chr10-81424213-81425594,Stable,Stable,Stable,27,Atcay,-219705,,,,,,,,
18,59201612,59202113,chr18-59201612-59202113,Stable,Stable,Stable,27,Minar2,-139364,,,,,,,,
13,19177566,19178067,chr13-19177566-19178067,Stable,Stable,Stable,27,Amph,-229361,,,,,,,,
1,170996694,170997195,chr1-170996694-170997195,Stable,Stable,Stable,27,Cfap126,116723,,,Dusp12,-123196,Pcp4l1,176067,,
8,23629065,23629566,chr8-23629065-23629566,Stable,Stable,Stable,27,Zmat4,6453,,,,,,,,
1,134151614,134152115,chr1-134151614-134152115,Stable,Stable,Stable,27,Fmod,-114360,,,Prelp,-241310,,,,
18,46334638,46335139,chr18-46334638-46335139,Stable,Stable,Stable,27,Trim36,-169338,,,,,,,,
6,66401421,66402207,chr6-66401421-66402207,Stable,Stable,Stable,27,Gm31520,-137266,,,,,,,,
1,59487646,59488147,chr1-59487646-59488147,Stable,Stable,Stable,27,Gm973,28117,,,,,,,,
5,149815825,149816479,chr5-149815825-149816479,Stable,Stable,Stable,27,Hsph1,-201538,,,,,,,,
6,77366274,77366775,chr6-77366274-77366775,Stable,Closing,Stable,24,Lrrtm1,-123585,,,,,,,,
5,66543659,66544160,chr5-66543659-66544160,Stable,Stable,Stable,27,Limch1,201667,,,,,,,,
19,53830421,53830922,chr19-53830421-53830922,Stable,Stable,Stable,27,Bbip1,98939,,,,,,,,
1,120171673,120172174,chr1-120171673-120172174,Stable,Stable,Stable,27,Dbi,-58393,,,,,,,,
13,23431292,23431793,chr13-23431292-23431793,Stable,Stable,Stable,27,Hist1h2be,151877,,,,,,,,
5,129594038,129594539,chr5-129594038-129594539,Stable,Stable,Stable,27,Psph,171019,,,,,,,,
7,82274175,82274676,chr7-82274175-82274676,Stable,Stable,Stable,27,Adamtsl3,61018,,,,,,,,
7,45459028,45459529,chr7-45459028-45459529,Stable,Stable,Stable,27,Fgf21,154357,,,Dbp,245559,,,,
12,105476304,105476805,chr12-105476304-105476805,Stable,Stable,Stable,27,Ak7,229171,,,,,,,,
4,154198295,154198796,chr4-154198295-154198796,Stable,Stable,Stable,27,Prdm16,117329,,,Trp73,-142042,,,,
17,57334538,57335160,chr17-57334538-57335160,Stable,Stable,Stable,27,C3,-130568,,,,,,,,
7,46181576,46182190,chr7-46181576-46182190,Stable,Stable,Stable,27,Kcnc1,214307,,,,,,,,
4,14621572,14622294,chr4-14621572-14622294,Stable,Stable,Stable,27,Slc26a7,-119142,,,,,,,,
3,28968774,28969275,chr3-28968774-28969275,Stable,Stable,Stable,27,Egfem1,112748,,,,,,,,
14,70055813,70056314,chr14-70055813-70056314,Stable,Stable,Stable,27,9930012K11Rik,98091,,,,,,,,
14,33691656,33692157,chr14-33691656-33692157,Stable,Stable,Stable,27,Gdf10,231430,,,,,,,,
6,87725529,87726030,chr6-87725529-87726030,Stable,Stable,Stable,27,Copg1,161784,,,,,,,,
3,28107558,28108059,chr3-28107558-28108059,Stable,Stable,Stable,27,Tnik,155155,,,,,,,,
4,150136525,150137026,chr4-150136525-150137026,Stable,Stable,Stable,27,Spsb1,-240242,,,,,,,,
2,24181861,24182362,chr2-24181861-24182362,Stable,Stable,Stable,27,Hnmt,-178951,,,,,,,,
10,87648907,87649528,chr10-87648907-87649528,Stable,Stable,Stable,27,Igf1,208737,,,,,,,,
11,43147328,43147950,chr11-43147328-43147950,Stable,Stable,Stable,27,Atp10b,1927,,,,,,,,
6,4545617,4546118,chr6-4545617-4546118,Stable,Stable,Stable,27,Sgce,128232,,,,,,,,
12,84030848,84031349,chr12-84030848-84031349,Stable,Stable,Stable,27,Pnma1,114782,,,,,,,,
4,97936052,97936553,chr4-97936052-97936553,Stable,Closing,Stable,24,Gm12691,209512,,,,,,,,
12,90707971,90708691,chr12-90707971-90708691,Stable,Closing,Stable,24,Dio2,15861,,,,,,,,
12,40164566,40165067,chr12-40164566-40165067,Stable,Stable,Stable,27,Ifrd1,36500,,,,,,,,
7,118889010,118889511,chr7-118889010-118889511,Stable,Stable,Stable,27,Gde1,-200465,,,,,,,,
7,44860535,44861036,chr7-44860535-44861036,Stable,Stable,Stable,27,Atf5,-48279,,,,,,,,
18,23751689,23752491,chr18-23751689-23752491,Stable,Stable,Stable,27,Mapre2,0,,,,,,,,
9,77718523,77719024,chr9-77718523-77719024,Stable,Stable,Stable,27,Gclc,35511,,,,,,,,
4,115728711,115729212,chr4-115728711-115729212,Stable,Stable,Stable,27,Faah,237933,,,,,,,,
2,11448482,11448983,chr2-11448482-11448983,Stable,Stable,Stable,27,Pfkfb3,22450,,,,,,,,
1,131078696,131079197,chr1-131078696-131079197,Stable,Opening,Stable,21,Dyrk3,48258,,,,,,,,
6,116767677,116768275,chr6-116767677-116768275,Stable,Opening,Stable,21,Rassf4,-134669,,,,,,,,
15,77798193,77799172,chr15-77798193-77799172,Stable,Stable,Stable,27,Cacng2,192576,,,,,,,,
9,121777777,121778278,chr9-121777777-121778278,Stable,Stable,Stable,27,Higd1a,70285,,,,,,,,
1,127414479,127414980,chr1-127414479-127414980,Stable,Stable,Stable,27,Tmem163,71566,,,,,,,,
2,132212259,132212760,chr2-132212259-132212760,Stable,Stable,Stable,27,Slc23a2,-159763,,,,,,,,
6,91440676,91441177,chr6-91440676-91441177,Stable,Stable,Stable,27,Slc6a6,242876,,,,,,,,
2,121456987,121457488,chr2-121456987-121457488,Stable,Stable,Stable,27,Frmd5,88041,,,,,,,,
11,116024301,116024802,chr11-116024301-116024802,Stable,Stable,Stable,27,Smim5,-124335,,,,,,,,
7,122251517,122252018,chr7-122251517-122252018,Stable,Stable,Stable,27,Prkcb,36733,,,,,,,,
13,62880099,62880600,chr13-62880099-62880600,Stable,Stable,Stable,27,Aopep,84293,,,,,,,,
16,43080840,43081519,chr16-43080840-43081519,Stable,Stable,Stable,27,Zbtb20,-204959,,,,,,,,
4,65125647,65126148,chr4-65125647-65126148,Stable,Stable,Stable,27,Pappa,-1473,,,,,,,,
18,12368508,12369009,chr18-12368508-12369009,Stable,Stable,Stable,27,Ankrd29,-116146,,,,,,,,
3,121347996,121349179,chr3-121347996-121349179,Stable,Stable,Stable,27,Tmem56,-146235,,,,,,,,
11,7055900,7056401,chr11-7055900-7056401,Stable,Stable,Stable,27,Adcy1,7088,,,,,,,,
9,121669321,121669822,chr9-121669321-121669822,Stable,Stable,Stable,27,Higd1a,178741,,,,,,,,
11,115933433,115933934,chr11-115933433-115933934,Stable,Stable,Stable,27,Smim5,-33467,,,,,,,,
19,28827640,28828141,chr19-28827640-28828141,Stable,Stable,Stable,27,Slc1a1,6908,,,,,,,,
15,73512164,73513126,chr15-73512164-73513126,Stable,Stable,Stable,27,Slc45a4,64298,,,,,,,,
4,150048749,150049250,chr4-150048749-150049250,Stable,Stable,Stable,27,Spsb1,-152466,,,,,,,,
1,16212458,16212959,chr1-16212458-16212959,Stable,Stable,Stable,27,4930444P10Rik,-146479,,,,,,,,
4,34729881,34730382,chr4-34729881-34730382,Stable,Stable,Stable,27,Cfap206,-41322,,,,,,,,
5,148239017,148239518,chr5-148239017-148239518,Stable,Stable,Stable,27,Slc7a1,87892,,,,,,,,
11,115859502,115860216,chr11-115859502-115860216,Stable,Stable,Stable,27,Smim5,39750,,,,,,,,
14,14985181,14985682,chr14-14985181-14985682,Stable,Stable,Stable,27,Nek10,-181766,,,,,,,,
4,129020376,129020877,chr4-129020376-129020877,Stable,Stable,Stable,27,Fndc5,116122,,,,,,,,
10,103028148,103028649,chr10-103028148-103028649,Stable,Stable,Stable,27,Lrriq1,17382,,,,,,,,
17,57276644,57277145,chr17-57276644-57277145,Stable,Stable,Stable,27,C3,-72674,,,,,,,,
3,121203701,121204427,chr3-121203701-121204427,Stable,Stable,Stable,27,Tmem56,-1940,,,,,,,,
1,119929652,119930153,chr1-119929652-119930153,Stable,Stable,Stable,27,Dbi,183127,,,,,,,,
2,148188799,148189300,chr2-148188799-148189300,Stable,Stable,Stable,27,Cd93,247340,,,,,,,,
3,122104046,122104774,chr3-122104046-122104774,Stable,Stable,Stable,27,Gclm,140783,,,,,,,,
14,74822669,74823646,chr14-74822669-74823646,Stable,Stable,Stable,27,Htr2a,-181829,,,,,,,,
9,107612137,107613131,chr9-107612137-107613131,Stable,Stable,Stable,27,Cacna2d2,-212525,,,,,,,,
4,126321326,126321827,chr4-126321326-126321827,Stable,Stable,Stable,27,Col8a2,-34533,,,,,,,,
11,76997266,76998080,chr11-76997266-76998080,Stable,Stable,Stable,27,Ssh2,218207,,,,,,,,
9,65605413,65605914,chr9-65605413-65605914,Stable,Stable,Stable,27,Trip4,223016,,,,,,,,
11,79340247,79340748,chr11-79340247-79340748,Stable,Stable,Stable,27,Omg,160234,,,,,,,,
9,8208798,8209447,chr9-8208798-8209447,Stable,Stable,Stable,27,Cep126,-132337,,,,,,,,
10,21158407,21159145,chr10-21158407-21159145,Stable,Stable,Stable,27,Ahi1,-205860,,,,,,,,
14,12166917,12167418,chr14-12166917-12167418,Stable,Stable,Stable,27,Cadps,205145,,,,,,,,
11,102027179,102027680,chr11-102027179-102027680,Stable,Stable,Stable,27,Mpp3,-27527,,,,,,,,
3,66117878,66118483,chr3-66117878-66118483,Stable,Stable,Stable,27,Ptx3,101427,,,,,,,,
8,122500795,122501296,chr8-122500795-122501296,Stable,Stable,Stable,27,Cbfa2t3,123845,,,Zfp469,-242175,,,,
18,36525459,36525960,chr18-36525459-36525960,Stable,Stable,Stable,27,Hbegf,-20532,,,Cystm1,-182939,Igip,-226780,Pura,-244362
11,83936111,83936612,chr11-83936111-83936612,Stable,Stable,Stable,27,Dusp14,111429,,,,,,,,
2,158058487,158058988,chr2-158058487-158058988,Stable,Stable,Stable,27,Lbp,247505,,,,,,,,
4,14745542,14746043,chr4-14745542-14746043,Stable,Stable,Stable,27,Slc26a7,-243112,,,,,,,,
9,95375786,95376287,chr9-95375786-95376287,Stable,Stable,Stable,27,Paqr9,183370,,,,,,,,
6,126497805,126498306,chr6-126497805-126498306,Stable,Stable,Stable,27,Kcna5,34245,,,,,,,,
9,64457594,64458095,chr9-64457594-64458095,Stable,Stable,Stable,27,Megf11,-71968,,,,,,,,
7,80660542,80661043,chr7-80660542-80661043,Stable,Stable,Stable,27,Nmb,241184,,,,,,,,
11,115708557,115709175,chr11-115708557-115709175,Stable,Stable,Stable,27,Smim5,190791,,,,,,,,
18,60746826,60747327,chr18-60746826-60747327,Stable,Stable,Stable,27,Rps14,0,,,,,,,,
5,31047895,31049005,chr5-31047895-31049005,Stable,Stable,Stable,27,Zfp513,149976,,,,,,,,
3,145848050,145848551,chr3-145848050-145848551,Stable,Stable,Stable,27,Wdr63,191975,,,,,,,,
7,135479424,135479925,chr7-135479424-135479925,Stable,Stable,Stable,27,Ptpre,57556,,,,,,,,
16,96671503,96672004,chr16-96671503-96672004,Stable,Stable,Stable,27,Dscam,-80663,,,Pcp4,-203897,,,,
5,137072485,137072986,chr5-137072485-137072986,Stable,Stable,Stable,27,Vgf,-46093,,,,,,,,
6,66998327,66998828,chr6-66998327-66998828,Stable,Stable,Stable,27,Gadd45a,36268,,,,,,,,
4,83051964,83052465,chr4-83051964-83052465,Stable,Stable,Stable,27,Ttc39b,167835,,,,,,,,
10,125285387,125285888,chr10-125285387-125285888,Stable,Stable,Stable,27,Slc16a7,-66117,,,,,,,,
11,102040073,102040574,chr11-102040073-102040574,Stable,Stable,Stable,27,Mpp3,-40421,,,,,,,,
2,148292885,148293386,chr2-148292885-148293386,Stable,Stable,Stable,27,Cd93,143254,,,,,,,,
1,133800848,133801349,chr1-133800848-133801349,Stable,Stable,Stable,27,Prelp,108955,,,Fmod,235905,,,,
16,44517169,44517670,chr16-44517169-44517670,Stable,Closing,Stable,24,Cfap44,-122373,,,,,,,,
15,78962781,78963282,chr15-78962781-78963282,Stable,Stable,Stable,27,1700088E04Rik,166067,,,,,,,,
6,144780723,144781224,chr6-144780723-144781224,Stable,Stable,Stable,27,Bcat1,212611,,,,,,,,
1,164960158,164960659,chr1-164960158-164960659,Stable,Stable,Stable,27,Dpt,-163514,,,,,,,,
18,12435319,12435820,chr18-12435319-12435820,Stable,Stable,Stable,27,Ankrd29,-182957,,,,,,,,
10,34207402,34207903,chr10-34207402-34207903,Stable,Stable,Stable,27,Tspyl4,89539,,,,,,,,
3,89647357,89647858,chr3-89647357-89647858,Stable,Stable,Stable,27,Pmvk,-192816,,,,,,,,
4,138635655,138636156,chr4-138635655-138636156,Stable,Opening,Stable,21,Vwa5b1,-70295,,,Ubxn10,73681,Camk2n1,-181341,,
1,172431688,172432454,chr1-172431688-172432454,Stable,Stable,Stable,27,Kcnj10,-90478,,,,,,,,
18,69746015,69746516,chr18-69746015-69746516,Stable,Stable,Stable,27,Rab27b,232615,,,,,,,,
13,36930453,36930954,chr13-36930453-36930954,Stable,Stable,Stable,27,Nrn1,-205092,,,,,,,,
2,180966922,180967597,chr2-180966922-180967597,Stable,Stable,Stable,27,Kcnq2,107982,,,,,,,,
19,57109640,57110299,chr19-57109640-57110299,Stable,Stable,Stable,27,Afap1l2,-197279,,,,,,,,
10,59292476,59292977,chr10-59292476-59292977,Stable,Stable,Stable,27,P4ha1,30319,,,Oit3,129981,,,,
2,165595113,165595614,chr2-165595113-165595614,Stable,Stable,Stable,27,Eya2,-81,,,,,,,,
2,158139673,158140174,chr2-158139673-158140174,Stable,Stable,Stable,27,Lbp,166319,,,,,,,,
8,23481972,23482473,chr8-23481972-23482473,Stable,Stable,Stable,27,Zmat4,153546,,,,,,,,
15,73581044,73581769,chr15-73581044-73581769,Stable,Stable,Stable,27,Slc45a4,-3620,,,,,,,,
1,132322627,132323128,chr1-132322627-132323128,Stable,Stable,Stable,27,Klhdc8a,-24001,,,Lemd1,-131196,,,,
1,186926253,186926754,chr1-186926253-186926754,Stable,Stable,Stable,27,Spata17,117894,,,,,,,,
7,108942941,108943442,chr7-108942941-108943442,Stable,Stable,Stable,27,Tub,6896,,,,,,,,
11,53324471,53324972,chr11-53324471-53324972,Stable,Stable,Stable,27,8-Sep,194285,,,,,,,,
4,53624769,53625270,chr4-53624769-53625270,Stable,Stable,Stable,27,Slc44a1,-184356,,,,,,,,
5,104113592,104114093,chr5-104113592-104114093,Stable,Stable,Stable,27,Dmp1,88520,,,,,,,,
13,4129051,4129552,chr13-4129051-4129552,Stable,Stable,Stable,27,Akr1c13,61598,,,,,,,,
2,57487122,57487623,chr2-57487122-57487623,Stable,Stable,Stable,27,Gpd2,-249487,,,,,,,,
4,43043889,43044390,chr4-43043889-43044390,Stable,Stable,Stable,27,Unc13b,14563,,,,,,,,
10,58370077,58370578,chr10-58370077-58370578,Stable,Stable,Stable,27,Edar,230211,,,,,,,,
16,91694627,91695128,chr16-91694627-91695128,Stable,Stable,Stable,27,Tmem50b,-120124,,,,,,,,
1,172412149,172412650,chr1-172412149-172412650,Stable,Stable,Stable,27,Kcnj10,-70939,,,,,,,,
6,31155551,31156052,chr6-31155551-31156052,Stable,Stable,Stable,27,Mkln1,242683,,,,,,,,
2,70474632,70475306,chr2-70474632-70475306,Stable,Stable,Stable,27,Gad1,77766,,,,,,,,
13,23395685,23396594,chr13-23395685-23396594,Stable,Stable,Stable,27,Hist1h2be,187076,,,,,,,,
8,122133078,122133579,chr8-122133078-122133579,Stable,Stable,Stable,27,Zfp469,125041,,,,,,,,
8,71693187,71693933,chr8-71693187-71693933,Stable,Stable,Stable,27,Plvap,-195422,,,,,,,,
14,25725066,25725567,chr14-25725066-25725567,Stable,Stable,Stable,27,Tmem254a,197733,,,,,,,,
11,107012515,107013016,chr11-107012515-107013016,Stable,Stable,Stable,27,1810010H24Rik,12665,,,,,,,,
16,91770272,91771038,chr16-91770272-91771038,Stable,Stable,Stable,27,Tmem50b,-195769,,,,,,,,
1,83064776,83065277,chr1-83064776-83065277,Stable,Stable,Stable,27,Sphkap,188862,,,,,,,,
1,132046267,132046768,chr1-132046267-132046768,Stable,Stable,Stable,27,Lemd1,144663,,,Rab29,-179043,,,,
6,119480014,119480879,chr6-119480014-119480879,Stable,Stable,Stable,27,Adipor2,-126864,,,Lrtm2,-164881,,,,
13,9742500,9743001,chr13-9742500-9743001,Stable,Stable,Stable,27,Chrm3,132485,,,,,,,,
10,108444097,108444598,chr10-108444097-108444598,Stable,Stable,Stable,27,Syt1,53052,,,,,,,,
14,34140005,34140506,chr14-34140005-34140506,Stable,Stable,Stable,27,Gdf10,-216418,,,,,,,,
7,45361311,45361812,chr7-45361311-45361812,Stable,Stable,Stable,27,Flt3l,-231523,,,,,,,,
11,115322084,115322738,chr11-115322084-115322738,Stable,Stable,Stable,27,Atp5h,92951,,,,,,,,
16,57641443,57641944,chr16-57641443-57641944,Stable,Stable,Stable,27,Col8a1,-17185,,,,,,,,
16,22699021,22699522,chr16-22699021-22699522,Stable,Stable,Stable,27,Crygs,105681,,,,,,,,
9,65036448,65036949,chr9-65036448-65036949,Stable,Stable,Stable,27,Hacd3,-49465,,,,,,,,
8,34074897,34075398,chr8-34074897-34075398,Stable,Stable,Stable,27,Saraf,79177,,,,,,,,
1,52456475,52456976,chr1-52456475-52456976,Stable,Stable,Stable,27,Mfsd6,199310,,,,,,,,
1,172349810,172350311,chr1-172349810-172350311,Stable,Opening,Stable,21,Kcnj10,-8600,,,,,,,,
6,117825287,117825788,chr6-117825287-117825788,Stable,Stable,Stable,27,Rasgef1a,185650,,,,,,,,
7,90386838,90387339,chr7-90386838-90387339,Stable,Stable,Stable,27,Sytl2,-84586,,,,,,,,
14,66111175,66111676,chr14-66111175-66111676,Stable,Stable,Stable,27,Clu,-142692,,,Stmn4,232620,,,,
14,74732182,74732683,chr14-74732182-74732683,Stable,Stable,Stable,27,Htr2a,-91342,,,,,,,,
7,135735684,135736580,chr7-135735684-135736580,Stable,Stable,Stable,27,Ptpre,-198203,,,,,,,,
1,53191187,53191688,chr1-53191187-53191688,Stable,Stable,Stable,27,Dnah7a,205318,,,,,,,,
16,44643914,44644415,chr16-44643914-44644415,Stable,Stable,Stable,27,Cfap44,-249118,,,,,,,,
2,164407657,164408158,chr2-164407657-164408158,Stable,Stable,Stable,27,Kcns1,-244038,,,,,,,,
7,135669279,135669780,chr7-135669279-135669780,Stable,Stable,Stable,27,Ptpre,-131798,,,,,,,,
5,107268101,107268602,chr5-107268101-107268602,Stable,Stable,Stable,27,Ephx4,134134,,,,,,,,
2,20962051,20962552,chr2-20962051-20962552,Stable,Stable,Stable,27,Enkur,218179,,,,,,,,
11,7140380,7140881,chr11-7140380-7140881,Stable,Stable,Stable,27,Adcy1,-76891,,,,,,,,
4,155095177,155095678,chr4-155095177-155095678,Stable,Opening,Stable,21,Prkcz,164451,,,,,,,,
1,173323799,173324300,chr1-173323799-173324300,Stable,Stable,Stable,27,Ackr1,7586,,,Cadm3,8958,,,,
2,11402274,11402775,chr2-11402274-11402775,Stable,Stable,Stable,27,Pfkfb3,68658,,,Prkcq,-230166,,,,
2,38797040,38797541,chr2-38797040-38797541,Stable,Stable,Stable,27,Wdr38,199935,,,,,,,,
6,149260840,149261341,chr6-149260840-149261341,Stable,Stable,Stable,27,Bicd1,147545,,,,,,,,
11,74866587,74867088,chr11-74866587-74867088,Stable,Stable,Stable,27,Ccdc92b,-246982,,,,,,,,
13,24602937,24603438,chr13-24602937-24603438,Stable,Stable,Stable,27,D130043K22Rik,241697,,,,,,,,
7,128705656,128706157,chr7-128705656-128706157,Stable,Stable,Stable,27,Inpp5f,-94328,,,,,,,,
1,164902222,164902723,chr1-164902222-164902723,Stable,Stable,Stable,27,Dpt,-105578,,,,,,,,
5,35858067,35858568,chr5-35858067-35858568,Stable,Stable,Stable,27,Ablim2,-100187,,,,,,,,
4,155066093,155067303,chr4-155066093-155067303,Stable,Stable,Stable,27,Prkcz,192826,,,,,,,,
9,100616872,100617373,chr9-100616872-100617373,Stable,Stable,Stable,27,Slc35g2,-64684,,,,,,,,
17,45770367,45770868,chr17-45770367-45770868,Stable,Stable,Stable,27,Slc29a1,-185167,,,,,,,,
9,56686458,56687315,chr9-56686458-56687315,Stable,Stable,Stable,27,Lingo1,-67983,,,,,,,,
10,83639836,83640337,chr10-83639836-83640337,Stable,Stable,Stable,27,Aldh1l2,-152386,,,,,,,,
5,34294722,34295565,chr5-34294722-34295565,Stable,Stable,Stable,27,Zfyve28,-99829,,,,,,,,
4,44292491,44292992,chr4-44292491-44292992,Stable,Stable,Stable,27,Pax5,231765,,,,,,,,
4,9336664,9337788,chr4-9336664-9337788,Stable,Stable,Stable,27,Asph,110281,,,,,,,,
12,79108151,79108652,chr12-79108151-79108652,Stable,Stable,Stable,27,Arg2,22125,,,,,,,,
3,89213969,89214470,chr3-89213969-89214470,Stable,Stable,Stable,27,Pmvk,240071,,,,,,,,
17,49624424,49624925,chr17-49624424-49624925,Stable,Stable,Stable,27,Daam2,-168402,,,,,,,,
17,6778699,6779200,chr17-6778699-6779200,Stable,Stable,Stable,27,Ezr,-40658,,,,,,,,
2,26118740,26119241,chr2-26118740-26119241,Stable,Stable,Stable,27,Ccdc187,124228,,,,,,,,
1,185200927,185201428,chr1-185200927-185201428,Stable,Stable,Stable,27,Bpnt1,130721,,,,,,,,
11,83941957,83942458,chr11-83941957-83942458,Stable,Stable,Stable,27,Dusp14,105583,,,,,,,,
12,24893986,24894487,chr12-24893986-24894487,Stable,Stable,Stable,27,Kidins220,80438,,,,,,,,
9,102449299,102449800,chr9-102449299-102449800,Stable,Stable,Stable,27,Ky,55950,,,Gm17950,120782,,,,
15,94629311,94629812,chr15-94629311-94629812,Stable,Stable,Stable,27,Tmem117,-79,,,,,,,,
5,137122587,137123182,chr5-137122587-137123182,Stable,Opening,Stable,21,Vgf,-96195,,,,,,,,
2,139910032,139910701,chr2-139910032-139910701,Stable,Closing,Stable,24,Ism1,-231854,,,,,,,,
14,19633683,19636268,chr14-19633683-19636268,Stable,Stable,Stable,27,Nid2,114997,,,,,,,,
2,148538066,148538567,chr2-148538066-148538567,Stable,Stable,Stable,27,Cd93,-101426,,,,,,,,
18,36492861,36493362,chr18-36492861-36493362,Stable,Stable,Stable,27,Hbegf,11565,,,Cystm1,-150341,Igip,-194182,Pura,-211764
8,105936953,105937721,chr8-105936953-105937721,Stable,Stable,Stable,27,Lcat,1830,,,,,,,,
19,20261604,20262105,chr19-20261604-20262105,Stable,Stable,Stable,27,Aldh1a1,230610,,,,,,,,
16,25865452,25865953,chr16-25865452-25865953,Stable,Stable,Stable,27,Trp63,-181689,,,,,,,,
1,193149062,193149563,chr1-193149062-193149563,Stable,Closing,Stable,24,Hsd11b1,72071,,,,,,,,
