Chr,Start,End,Peak-name,T1-vs-T0 Peak Status,T2-vs-T1 Peak Status,T2-vs-T0 Peak Status,Overall Trend,Gene symbol - closest DE gene,Distance to nearest DE gene,Peak class for CLOSEST DE gene,upstream or downstream,OTHER DE genes within 250kb,Distance to nearest DE gene,OTHER DE genes within 250kb,Distance to nearest DE gene,OTHER DE genes within 250kb,Distance to nearest DE gene,,,,,,,,,,,,,,,,,,
1,136674599,136675370,chr1-136674599-136675370,Stable,Stable,Stable,27,Nr5a2,167201,,,,,,,,,,,,,,,,,,,,,,,,,,
6,113494257,113494758,chr6-113494257-113494758,Stable,Stable,Stable,27,Ttll3,-104997,,,,,,,,,,,,,,,,,,,,,,,,,,
11,69326028,69326529,chr11-69326028-69326529,Stable,Stable,Stable,27,Rnf227,13932,,,,,,,,,,,,,,,,,,,,,,,,,,
11,72606956,72607457,chr11-72606956-72607457,Stable,Stable,Stable,27,Spns2,-155318,,,,,,,,,,,,,,,,,,,,,,,,,,
17,26364093,26364594,chr17-26364093-26364594,Stable,Stable,Stable,27,Luc7l,-111197,,,,,,,,,,,,,,,,,,,,,,,,,,
9,107315766,107316267,chr9-107315766-107316267,Stable,Stable,Stable,27,Zmynd10,231031,,,,,,,,,,,,,,,,,,,,,,,,,,
9,48733729,48734230,chr9-48733729-48734230,Stable,Stable,Stable,27,Zbtb16,-79432,,,,,,,,,,,,,,,,,,,,,,,,,,
6,90508136,90508637,chr6-90508136-90508637,Stable,Stable,Stable,27,Cfap100,-104657,,,,,,,,,,,,,,,,,,,,,,,,,,
13,57603176,57603677,chr13-57603176-57603677,Stable,Stable,Stable,27,Spock1,-181981,,,,,,,,,,,,,,,,,,,,,,,,,,
6,136968661,136969162,chr6-136968661-136969162,Stable,Stable,Stable,27,BC049715,-141035,,,,,,,,,,,,,,,,,,,,,,,,,,
7,118518602,118519103,chr7-118518602-118519103,Stable,Stable,Stable,27,Syt17,-137885,,,,,,,,,,,,,,,,,,,,,,,,,,
2,124234640,124235141,chr2-124234640-124235141,Stable,Stable,Stable,27,Sema6d,-144671,,,,,,,,,,,,,,,,,,,,,,,,,,
10,41991397,41991898,chr10-41991397-41991898,Stable,Stable,Stable,27,Armc2,-76407,,,,,,,,,,,,,,,,,,,,,,,,,,
3,123353040,123353740,chr3-123353040-123353740,Stable,Stable,Stable,27,Ndst3,172426,,,,,,,,,,,,,,,,,,,,,,,,,,
14,73524850,73525351,chr14-73524850-73525351,Stable,Stable,Stable,27,Itm2b,-162624,,,,,,,,,,,,,,,,,,,,,,,,,,
13,94173958,94174723,chr13-94173958-94174723,Stable,Stable,Stable,27,Scamp1,26587,,,,,,,,,,,,,,,,,,,,,,,,,,
12,85110593,85111199,chr12-85110593-85111199,Stable,Stable,Stable,27,Zc2hc1c,177392,,,,,,,,,,,,,,,,,,,,,,,,,,
4,34958286,34958914,chr4-34958286-34958914,Stable,Stable,Stable,27,Mob3b,-9212,,,C9orf72,232371,,,,,,,,,,,,,,,,,,,,,,
11,72608198,72608699,chr11-72608198-72608699,Stable,Stable,Stable,27,Spns2,-156560,,,,,,,,,,,,,,,,,,,,,,,,,,
8,3559065,3559690,chr8-3559065-3559690,Stable,Stable,Stable,27,Camsap3,27603,,,,,,,,,,,,,,,,,,,,,,,,,,
8,22928567,22929068,chr8-22928567-22929068,Stable,Stable,Stable,27,Ap3m2,-141213,,,,,,,,,,,,,,,,,,,,,,,,,,
13,105256683,105257184,chr13-105256683-105257184,Stable,Stable,Stable,27,Rnf180,-126682,,,,,,,,,,,,,,,,,,,,,,,,,,
2,164822742,164823243,chr2-164822742-164823243,Stable,Stable,Stable,27,Slc12a5,137559,,,,,,,,,,,,,,,,,,,,,,,,,,
4,120649709,120650210,chr4-120649709-120650210,Stable,Stable,Stable,27,Rims3,204606,,,,,,,,,,,,,,,,,,,,,,,,,,
7,64296421,64296922,chr7-64296421-64296922,Stable,Stable,Stable,27,Apba2,204784,,,,,,,,,,,,,,,,,,,,,,,,,,
1,153039978,153040479,chr1-153039978-153040479,Stable,Stable,Stable,27,Nmnat2,-84985,,,,,,,,,,,,,,,,,,,,,,,,,,
6,91245394,91245895,chr6-91245394-91245895,Stable,Stable,Stable,27,Hdac11,-88729,,,Wnt7a,118086,,,,,,,,,,,,,,,,,,,,,,
13,34112862,34113558,chr13-34112862-34113558,Stable,Stable,Stable,27,Bphl,-75265,,,,,,,,,,,,,,,,,,,,,,,,,,
11,69846190,69846985,chr11-69846190-69846985,Stable,Stable,Stable,27,Atp1b2,-246454,,,,,,,,,,,,,,,,,,,,,,,,,,
2,164794215,164794716,chr2-164794215-164794716,Stable,Stable,Stable,27,Slc12a5,166086,,,,,,,,,,,,,,,,,,,,,,,,,,
7,27408726,27409227,chr7-27408726-27409227,Stable,Stable,Stable,27,Mia,-228984,,,,,,,,,,,,,,,,,,,,,,,,,,
9,54336664,54337165,chr9-54336664-54337165,Stable,Stable,Stable,27,Dmxl2,27993,,,,,,,,,,,,,,,,,,,,,,,,,,
19,58275419,58275920,chr19-58275419-58275920,Stable,Stable,Stable,27,Gfra1,-39815,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11820387,11821307,chr4-11820387-11821307,Stable,Closing,Stable,24,Tmem67,218048,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3509665,3510166,chr10-3509665-3510166,Stable,Opening,Stable,21,Ppp1r14c,-143608,,,,,,,,,,,,,,,,,,,,,,,,,,
11,24091681,24092182,chr11-24091681-24092182,Stable,Stable,Stable,27,Bcl11a,-13625,,,,,,,,,,,,,,,,,,,,,,,,,,
15,80090934,80091768,chr15-80090934-80091768,Stable,Stable,Stable,27,Syngr1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
5,139581281,139581782,chr5-139581281-139581782,Stable,Stable,Stable,27,Gpr146,-203584,,,,,,,,,,,,,,,,,,,,,,,,,,
9,26519756,26520257,chr9-26519756-26520257,Stable,Stable,Stable,27,B3gat1,213471,,,,,,,,,,,,,,,,,,,,,,,,,,
8,22274545,22275046,chr8-22274545-22275046,Stable,Stable,Stable,27,Nek5,-200929,,,,,,,,,,,,,,,,,,,,,,,,,,
2,151609906,151610407,chr2-151609906-151610407,Stable,Stable,Stable,27,Snph,-19357,,,,,,,,,,,,,,,,,,,,,,,,,,
11,119053130,119053631,chr11-119053130-119053631,Stable,Stable,Stable,27,Ccdc40,174941,,,,,,,,,,,,,,,,,,,,,,,,,,
6,38779662,38780163,chr6-38779662-38780163,Stable,Stable,Stable,27,Gm15697,-237359,,,,,,,,,,,,,,,,,,,,,,,,,,
15,25761733,25762594,chr15-25761733-25762594,Stable,Stable,Stable,27,Retreg1,80586,,,,,,,,,,,,,,,,,,,,,,,,,,
14,27821802,27822303,chr14-27821802-27822303,Stable,Stable,Stable,27,Erc2,-199374,,,,,,,,,,,,,,,,,,,,,,,,,,
4,95023471,95023972,chr4-95023471-95023972,Stable,Stable,Stable,27,Jun,25062,,,,,,,,,,,,,,,,,,,,,,,,,,
19,23523616,23524117,chr19-23523616-23524117,Stable,Stable,Stable,27,Apba1,234770,,,,,,,,,,,,,,,,,,,,,,,,,,
9,72834274,72834775,chr9-72834274-72834775,Stable,Stable,Stable,27,Dnaaf4,124010,,,Ccpg1os,144947,Pigb,172644,,,,,,,,,,,,,,,,,,,,
12,12278293,12278794,chr12-12278293-12278794,Stable,Stable,Stable,27,Fam49a,-16154,,,,,,,,,,,,,,,,,,,,,,,,,,
3,96497637,96498138,chr3-96497637-96498138,Stable,Stable,Stable,27,Txnip,59819,,,,,,,,,,,,,,,,,,,,,,,,,,
13,34254662,34255163,chr13-34254662-34255163,Stable,Stable,Stable,27,Bphl,-217065,,,,,,,,,,,,,,,,,,,,,,,,,,
6,107749788,107750289,chr6-107749788-107750289,Stable,Opening,Stable,21,Lrrn1,-220020,,,,,,,,,,,,,,,,,,,,,,,,,,
2,65995044,65995545,chr2-65995044-65995545,Stable,Stable,Stable,27,Csrnp3,-149277,,,,,,,,,,,,,,,,,,,,,,,,,,
10,83776343,83776844,chr10-83776343-83776844,Stable,Stable,Stable,27,Appl2,-176310,,,,,,,,,,,,,,,,,,,,,,,,,,
7,97748048,97748549,chr7-97748048-97748549,Stable,Stable,Stable,27,Pak1,39992,,,,,,,,,,,,,,,,,,,,,,,,,,
18,15281239,15281740,chr18-15281239-15281740,Stable,Stable,Stable,27,Aqp4,107756,,,,,,,,,,,,,,,,,,,,,,,,,,
13,119836223,119836941,chr13-119836223-119836941,Stable,Stable,Stable,27,Nim1k,-126129,,,,,,,,,,,,,,,,,,,,,,,,,,
9,102977846,102978347,chr9-102977846-102978347,Stable,Stable,Stable,27,Rab6b,133440,,,,,,,,,,,,,,,,,,,,,,,,,,
6,120999985,121000486,chr6-120999985-121000486,Stable,Stable,Stable,27,Slc25a18,-226407,,,,,,,,,,,,,,,,,,,,,,,,,,
5,21526921,21527633,chr5-21526921-21527633,Stable,Stable,Stable,27,Fbxl13,-43074,,,Fgl2,-154279,,,,,,,,,,,,,,,,,,,,,,
6,115956807,115957308,chr6-115956807-115957308,Stable,Stable,Stable,27,Ift122,-103337,,,,,,,,,,,,,,,,,,,,,,,,,,
12,102282873,102283374,chr12-102282873-102283374,Stable,Stable,Stable,27,Slc24a4,-154140,,,,,,,,,,,,,,,,,,,,,,,,,,
5,139378874,139379375,chr5-139378874-139379375,Stable,Stable,Stable,27,Gpr146,-1177,,,,,,,,,,,,,,,,,,,,,,,,,,
2,25255229,25255796,chr2-25255229-25255796,Stable,Opening,Stable,21,Rnf208,-12300,,,Ptgds,210913,,,,,,,,,,,,,,,,,,,,,,
1,104652382,104652883,chr1-104652382-104652883,Stable,Opening,Stable,21,Cdh20,115646,,,,,,,,,,,,,,,,,,,,,,,,,,
11,31767988,31768489,chr11-31767988-31768489,Stable,Stable,Stable,27,Nsg2,231974,,,,,,,,,,,,,,,,,,,,,,,,,,
5,101825097,101825786,chr5-101825097-101825786,Stable,Stable,Stable,27,Cds1,-59967,,,,,,,,,,,,,,,,,,,,,,,,,,
13,34087321,34087822,chr13-34087321-34087822,Stable,Stable,Stable,27,Bphl,-49724,,,,,,,,,,,,,,,,,,,,,,,,,,
1,182089751,182090252,chr1-182089751-182090252,Stable,Stable,Stable,27,Enah,-193367,,,,,,,,,,,,,,,,,,,,,,,,,,
7,19491719,19492220,chr7-19491719-19492220,Stable,Stable,Stable,27,Fosb,-189023,,,,,,,,,,,,,,,,,,,,,,,,,,
9,120934963,120936564,chr9-120934963-120936564,Stable,Stable,Stable,27,Ulk4,18787,,,,,,,,,,,,,,,,,,,,,,,,,,
15,44676506,44677007,chr15-44676506-44677007,Stable,Stable,Stable,27,Sybu,-4650,,,,,,,,,,,,,,,,,,,,,,,,,,
2,124145408,124145909,chr2-124145408-124145909,Stable,Stable,Stable,27,Sema6d,-55439,,,,,,,,,,,,,,,,,,,,,,,,,,
4,126735488,126736401,chr4-126735488-126736401,Stable,Stable,Stable,27,Ago4,-245947,,,,,,,,,,,,,,,,,,,,,,,,,,
2,153108258,153108759,chr2-153108258-153108759,Stable,Stable,Stable,27,Ttll9,-145773,,,,,,,,,,,,,,,,,,,,,,,,,,
9,35482071,35482659,chr9-35482071-35482659,Stable,Stable,Stable,27,Ddx25,53988,,,,,,,,,,,,,,,,,,,,,,,,,,
17,33981079,33981580,chr17-33981079-33981580,Stable,Stable,Stable,27,Col11a2,57857,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5646070,5646571,chr5-5646070-5646571,Stable,Stable,Stable,27,Cfap69,-66792,,,,,,,,,,,,,,,,,,,,,,,,,,
19,8997524,8998025,chr19-8997524-8998025,Stable,Closing,Stable,24,Asrgl1,111843,,,Gng3,-160591,,,,,,,,,,,,,,,,,,,,,,
7,19457698,19458416,chr7-19457698-19458416,Stable,Stable,Stable,27,Fosb,-155002,,,,,,,,,,,,,,,,,,,,,,,,,,
15,8502359,8502860,chr15-8502359-8502860,Stable,Stable,Stable,27,Slc1a3,131264,,,,,,,,,,,,,,,,,,,,,,,,,,
15,34846460,34846961,chr15-34846460-34846961,Stable,Stable,Stable,27,Kcns2,-9105,,,,,,,,,,,,,,,,,,,,,,,,,,
13,23756781,23757282,chr13-23756781-23757282,Stable,Stable,Stable,27,Hist1h1d,-203519,,,,,,,,,,,,,,,,,,,,,,,,,,
19,58839759,58840260,chr19-58839759-58840260,Stable,Stable,Stable,27,Eno4,103165,,,,,,,,,,,,,,,,,,,,,,,,,,
11,87442711,87443212,chr11-87442711-87443212,Stable,Stable,Stable,27,Ppm1e,-215805,,,,,,,,,,,,,,,,,,,,,,,,,,
14,54527395,54527896,chr14-54527395-54527896,Stable,Stable,Stable,27,Rem2,-51295,,,Slc7a8,194313,,,,,,,,,,,,,,,,,,,,,,
13,23738653,23740030,chr13-23738653-23740030,Stable,Stable,Stable,27,Hist1h1d,-185391,,,,,,,,,,,,,,,,,,,,,,,,,,
12,102225085,102225586,chr12-102225085-102225586,Stable,Stable,Stable,27,Slc24a4,-96352,,,,,,,,,,,,,,,,,,,,,,,,,,
15,78913567,78914068,chr15-78913567-78914068,Stable,Opening,Stable,21,Mfng,-157685,,,1700088E04Rik,215281,,,,,,,,,,,,,,,,,,,,,,
13,48967039,48967790,chr13-48967039-48967790,Stable,Stable,Stable,27,Wnk2,68513,,,,,,,,,,,,,,,,,,,,,,,,,,
11,31846994,31847495,chr11-31846994-31847495,Stable,Stable,Stable,27,Nsg2,152968,,,,,,,,,,,,,,,,,,,,,,,,,,
14,28416931,28417432,chr14-28416931-28417432,Stable,Stable,Stable,27,Wnt5a,87318,,,,,,,,,,,,,,,,,,,,,,,,,,
10,75093535,75094036,chr10-75093535-75094036,Stable,Stable,Stable,27,Rab36,-56477,,,Gnaz,-126358,,,,,,,,,,,,,,,,,,,,,,
19,4927885,4928553,chr19-4927885-4928553,Stable,Stable,Stable,27,Bbs1,-41007,,,,,,,,,,,,,,,,,,,,,,,,,,
6,50395581,50396082,chr6-50395581-50396082,Stable,Stable,Stable,27,4921507P07Rik,177220,,,,,,,,,,,,,,,,,,,,,,,,,,
6,93488464,93488965,chr6-93488464-93488965,Stable,Stable,Stable,27,Magi1,186490,,,,,,,,,,,,,,,,,,,,,,,,,,
15,84839438,84839939,chr15-84839438-84839939,Stable,Stable,Stable,27,Phf21b,-54057,,,,,,,,,,,,,,,,,,,,,,,,,,
7,27284948,27286107,chr7-27284948-27286107,Stable,Stable,Stable,27,Mia,-105206,,,,,,,,,,,,,,,,,,,,,,,,,,
13,69809753,69810254,chr13-69809753-69810254,Stable,Stable,Stable,27,Ube2ql1,-106921,,,,,,,,,,,,,,,,,,,,,,,,,,
2,104095695,104096196,chr2-104095695-104096196,Stable,Stable,Stable,27,D430041D05Rik,46877,,,,,,,,,,,,,,,,,,,,,,,,,,
11,72155222,72155723,chr11-72155222-72155723,Stable,Stable,Stable,27,Slc13a5,86266,,,Tekt1,188999,,,,,,,,,,,,,,,,,,,,,,
2,83758953,83759454,chr2-83758953-83759454,Stable,Stable,Stable,27,Fam171b,53182,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7300475,7300976,chr7-7300475-7300976,Stable,Stable,Stable,27,Zfp773,-173402,,,,,,,,,,,,,,,,,,,,,,,,,,
10,18386482,18386983,chr10-18386482-18386983,Stable,Stable,Stable,27,Arfgef3,194856,,,,,,,,,,,,,,,,,,,,,,,,,,
4,115052545,115053046,chr4-115052545-115053046,Stable,Stable,Stable,27,Tal1,3380,,,,,,,,,,,,,,,,,,,,,,,,,,
14,34104846,34105347,chr14-34104846-34105347,Stable,Stable,Stable,27,Gprin2,80341,,,,,,,,,,,,,,,,,,,,,,,,,,
7,139930608,139931300,chr7-139930608-139931300,Stable,Stable,Stable,27,Kndc1,-35912,,,,,,,,,,,,,,,,,,,,,,,,,,
1,132208010,132208511,chr1-132208010-132208511,Stable,Stable,Stable,27,Gm29695,-16553,,,,,,,,,,,,,,,,,,,,,,,,,,
10,95145455,95145956,chr10-95145455-95145956,Stable,Stable,Stable,27,Socs2,239406,,,,,,,,,,,,,,,,,,,,,,,,,,
11,102308890,102309391,chr11-102308890-102309391,Stable,Stable,Stable,27,Hdac5,-114458,,,,,,,,,,,,,,,,,,,,,,,,,,
12,3188773,3189274,chr12-3188773-3189274,Stable,Stable,Stable,27,Kif3c,175858,,,,,,,,,,,,,,,,,,,,,,,,,,
4,135286919,135287420,chr4-135286919-135287420,Stable,Stable,Stable,27,Rcan3,124888,,,Nipal3,158000,,,,,,,,,,,,,,,,,,,,,,
13,49706171,49706672,chr13-49706171-49706672,Stable,Stable,Stable,27,Omd,-123709,,,Ecm2,-201361,,,,,,,,,,,,,,,,,,,,,,
18,64339689,64340190,chr18-64339689-64340190,Stable,Stable,Stable,27,Onecut2,0,,,St8sia3,-85330,,,,,,,,,,,,,,,,,,,,,,
11,117824430,117824931,chr11-117824430-117824931,Stable,Stable,Stable,27,Socs3,141148,,,Tnrc6c,-170141,,,,,,,,,,,,,,,,,,,,,,
2,181520169,181520670,chr2-181520169-181520670,Stable,Stable,Stable,27,Oprl1,194346,,,Stmn3,-213710,Myt1,242662,,,,,,,,,,,,,,,,,,,,
10,64087870,64088371,chr10-64087870-64088371,Stable,Stable,Stable,27,Lrrtm3,-159398,,,,,,,,,,,,,,,,,,,,,,,,,,
9,21870982,21871483,chr9-21870982-21871483,Stable,Opening,Stable,21,Elavl3,143522,,,,,,,,,,,,,,,,,,,,,,,,,,
11,107794015,107794516,chr11-107794015-107794516,Stable,Opening,Stable,21,Cacng4,-61658,,,Cacng5,80089,,,,,,,,,,,,,,,,,,,,,,
2,181397313,181397814,chr2-181397313-181397814,Stable,Stable,Stable,27,Stmn3,-90854,,,,,,,,,,,,,,,,,,,,,,,,,,
2,145675238,145675739,chr2-145675238-145675739,Stable,Stable,Stable,27,Rin2,-23,,,,,,,,,,,,,,,,,,,,,,,,,,
5,137785982,137787043,chr5-137785982-137787043,Stable,Stable,Stable,27,Gjc3,166418,,,,,,,,,,,,,,,,,,,,,,,,,,
7,4943144,4943645,chr7-4943144-4943645,Stable,Stable,Stable,27,Shisa7,-117592,,,,,,,,,,,,,,,,,,,,,,,,,,
4,53779414,53780087,chr4-53779414-53780087,Stable,Stable,Stable,27,Tal2,0,,,Fsd1l,-147943,,,,,,,,,,,,,,,,,,,,,,
8,117328866,117329367,chr8-117328866-117329367,Stable,Stable,Stable,27,Plcg2,168924,,,,,,,,,,,,,,,,,,,,,,,,,,
4,126627000,126627501,chr4-126627000-126627501,Stable,Stable,Stable,27,Ago4,-137459,,,,,,,,,,,,,,,,,,,,,,,,,,
2,10166565,10167066,chr2-10166565-10167066,Stable,Stable,Stable,27,Sfmbt2,203444,,,,,,,,,,,,,,,,,,,,,,,,,,
5,107276120,107276842,chr5-107276120-107276842,Stable,Stable,Stable,27,Btbd8,161155,,,,,,,,,,,,,,,,,,,,,,,,,,
7,19319862,19320363,chr7-19319862-19320363,Stable,Stable,Stable,27,Fosb,-17166,,,,,,,,,,,,,,,,,,,,,,,,,,
6,18290749,18291437,chr6-18290749-18291437,Stable,Stable,Stable,27,Cttnbp2,75041,,,,,,,,,,,,,,,,,,,,,,,,,,
11,117994133,117994634,chr11-117994133-117994634,Stable,Stable,Stable,27,Socs3,-28054,,,,,,,,,,,,,,,,,,,,,,,,,,
10,75943985,75944486,chr10-75943985-75944486,Stable,Stable,Stable,27,Chchd10,-10855,,,,,,,,,,,,,,,,,,,,,,,,,,
3,105403592,105404169,chr3-105403592-105404169,Stable,Stable,Stable,27,Kcnd3,48161,,,,,,,,,,,,,,,,,,,,,,,,,,
8,33842149,33842650,chr8-33842149-33842650,Stable,Stable,Stable,27,Smim18,-100037,,,,,,,,,,,,,,,,,,,,,,,,,,
8,110217642,110218143,chr8-110217642-110218143,Stable,Stable,Stable,27,Zfp612,-137896,,,,,,,,,,,,,,,,,,,,,,,,,,
12,100996196,100996697,chr12-100996196-100996697,Stable,Stable,Stable,27,Ccdc88c,-84673,,,,,,,,,,,,,,,,,,,,,,,,,,
2,36230306,36230807,chr2-36230306-36230807,Stable,Stable,Stable,27,Morn5,-180848,,,,,,,,,,,,,,,,,,,,,,,,,,
17,26414437,26415426,chr17-26414437-26415426,Stable,Stable,Stable,27,Luc7l,-161541,,,,,,,,,,,,,,,,,,,,,,,,,,
2,25098041,25098542,chr2-25098041-25098542,Stable,Closing,Stable,24,Rnf208,144387,,,,,,,,,,,,,,,,,,,,,,,,,,
17,56897608,56898199,chr17-56897608-56898199,Stable,Stable,Stable,27,Slc25a23,145512,,,,,,,,,,,,,,,,,,,,,,,,,,
11,107578095,107578596,chr11-107578095-107578596,Stable,Stable,Stable,27,Cacng4,153761,,,,,,,,,,,,,,,,,,,,,,,,,,
6,12489043,12489544,chr6-12489043-12489544,Stable,Stable,Stable,27,Thsd7a,-177433,,,,,,,,,,,,,,,,,,,,,,,,,,
13,91640250,91640751,chr13-91640250-91640751,Stable,Stable,Stable,27,Rasgrf2,239649,,,,,,,,,,,,,,,,,,,,,,,,,,
9,22156728,22157229,chr9-22156728-22157229,Stable,Stable,Stable,27,Elavl3,-141723,,,,,,,,,,,,,,,,,,,,,,,,,,
5,142768029,142768530,chr5-142768029-142768530,Stable,Stable,Stable,27,Mmd2,-205671,,,,,,,,,,,,,,,,,,,,,,,,,,
2,157204419,157204920,chr2-157204419-157204920,Stable,Stable,Stable,27,Rpn2,74097,,,,,,,,,,,,,,,,,,,,,,,,,,
13,58938439,58938940,chr13-58938439-58938940,Stable,Stable,Stable,27,Ntrk2,-131870,,,,,,,,,,,,,,,,,,,,,,,,,,
16,16560010,16560511,chr16-16560010-16560511,Stable,Stable,Stable,27,Fgd4,-143093,,,Spag6l,192505,,,,,,,,,,,,,,,,,,,,,,
7,16843461,16843962,chr7-16843461-16843962,Stable,Stable,Stable,27,Pnmal2,100720,,,Pnmal1,115717,,,,,,,,,,,,,,,,,,,,,,
9,37530636,37531137,chr9-37530636-37531137,Stable,Stable,Stable,27,Spa17,72153,,,Robo3,-114967,Hepacam,-163285,,,,,,,,,,,,,,,,,,,,
12,80769572,80770073,chr12-80769572-80770073,Stable,Stable,Stable,27,Ccdc177,-15529,,,,,,,,,,,,,,,,,,,,,,,,,,
4,47227729,47228230,chr4-47227729-47228230,Stable,Stable,Stable,27,Col15a1,-19568,,,,,,,,,,,,,,,,,,,,,,,,,,
9,110071793,110072294,chr9-110071793-110072294,Stable,Stable,Stable,27,Cspg5,171489,,,,,,,,,,,,,,,,,,,,,,,,,,
7,19212362,19212928,chr7-19212362-19212928,Stable,Stable,Stable,27,Fosb,89768,,,,,,,,,,,,,,,,,,,,,,,,,,
12,91066467,91066968,chr12-91066467-91066968,Stable,Closing,Stable,24,Cep128,-67975,,,,,,,,,,,,,,,,,,,,,,,,,,
12,44438819,44439320,chr12-44438819-44439320,Stable,Stable,Stable,27,Nrcam,-109934,,,,,,,,,,,,,,,,,,,,,,,,,,
7,15982985,15983486,chr7-15982985-15983486,Stable,Stable,Stable,27,Slc8a2,146340,,,,,,,,,,,,,,,,,,,,,,,,,,
7,49082683,49083184,chr7-49082683-49083184,Stable,Stable,Stable,27,Nav2,-173967,,,,,,,,,,,,,,,,,,,,,,,,,,
13,43847140,43847641,chr13-43847140-43847641,Stable,Stable,Stable,27,Rnf182,-231430,,,,,,,,,,,,,,,,,,,,,,,,,,
15,96396226,96396727,chr15-96396226-96396727,Stable,Stable,Stable,27,Slc38a1,174691,,,,,,,,,,,,,,,,,,,,,,,,,,
2,32908276,32908777,chr2-32908276-32908777,Stable,Stable,Stable,27,Cfap157,-130895,,,,,,,,,,,,,,,,,,,,,,,,,,
3,63728285,63728786,chr3-63728285-63728786,Stable,Stable,Stable,27,Plch1,-32051,,,,,,,,,,,,,,,,,,,,,,,,,,
11,46016058,46016670,chr11-46016058-46016670,Stable,Stable,Stable,27,Cyfip2,177180,,,,,,,,,,,,,,,,,,,,,,,,,,
6,86051969,86052470,chr6-86051969-86052470,Stable,Stable,Stable,27,Nat8f4,-152918,,,,,,,,,,,,,,,,,,,,,,,,,,
11,54930374,54930875,chr11-54930374-54930875,Stable,Stable,Stable,27,Gm2a,167240,,,,,,,,,,,,,,,,,,,,,,,,,,
8,45884680,45885554,chr8-45884680-45885554,Stable,Stable,Stable,27,1700029J07Rik,68052,,,,,,,,,,,,,,,,,,,,,,,,,,
11,3894921,3895422,chr11-3894921-3895422,Stable,Stable,Stable,27,Dusp18,0,,,4921536K21Rik,-8833,Osbp2,-191190,Ccdc157,245701,,,,,,,,,,,,,,,,,,
5,114650917,114651418,chr5-114650917-114651418,Stable,Stable,Stable,27,Fam222a,-82901,,,,,,,,,,,,,,,,,,,,,,,,,,
8,119446253,119446754,chr8-119446253-119446754,Stable,Stable,Stable,27,Dnaaf1,128481,,,,,,,,,,,,,,,,,,,,,,,,,,
11,69579901,69580543,chr11-69579901-69580543,Stable,Stable,Stable,27,Atp1b2,19193,,,Rnf227,-239440,,,,,,,,,,,,,,,,,,,,,,
5,139536027,139536528,chr5-139536027-139536528,Stable,Stable,Stable,27,Gpr146,-158330,,,,,,,,,,,,,,,,,,,,,,,,,,
3,122466004,122466645,chr3-122466004-122466645,Stable,Stable,Stable,27,Bcar3,-171868,,,,,,,,,,,,,,,,,,,,,,,,,,
11,78344778,78345279,chr11-78344778-78345279,Stable,Stable,Stable,27,Aldoc,-21810,,,Slc46a1,120418,Sarm1,127051,,,,,,,,,,,,,,,,,,,,
2,122683622,122684123,chr2-122683622-122684123,Stable,Stable,Stable,27,Gatm,-89155,,,,,,,,,,,,,,,,,,,,,,,,,,
8,123600396,123601452,chr8-123600396-123601452,Stable,Stable,Stable,27,Tubb3,-188972,,,,,,,,,,,,,,,,,,,,,,,,,,
19,46962304,46963015,chr19-46962304-46963015,Stable,Stable,Stable,27,Ina,51683,,,,,,,,,,,,,,,,,,,,,,,,,,
1,160441609,160442110,chr1-160441609-160442110,Stable,Stable,Stable,27,Rabgap1l,-222435,,,,,,,,,,,,,,,,,,,,,,,,,,
9,62677779,62678595,chr9-62677779-62678595,Stable,Stable,Stable,27,Calml4,179485,,,,,,,,,,,,,,,,,,,,,,,,,,
4,138426689,138427190,chr4-138426689-138427190,Stable,Stable,Stable,27,Pink1,-113280,,,Sh2d5,-176286,Hp1bp3,-210393,,,,,,,,,,,,,,,,,,,,
12,85201328,85202010,chr12-85201328-85202010,Stable,Stable,Stable,27,Zc2hc1c,86581,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5343111,5343612,chr5-5343111-5343612,Stable,Stable,Stable,27,Cfap69,235666,,,,,,,,,,,,,,,,,,,,,,,,,,
7,19443356,19443857,chr7-19443356-19443857,Stable,Stable,Stable,27,Fosb,-140660,,,,,,,,,,,,,,,,,,,,,,,,,,
5,113049854,113051067,chr5-113049854-113051067,Stable,Stable,Stable,27,Grk3,-139372,,,,,,,,,,,,,,,,,,,,,,,,,,
3,103859955,103860456,chr3-103859955-103860456,Stable,Stable,Stable,27,Rsbn1,53664,,,,,,,,,,,,,,,,,,,,,,,,,,
10,127165879,127166380,chr10-127165879-127166380,Stable,Stable,Stable,27,Kif5a,59316,,,Agap2,-90595,9-Mar,-110868,,,,,,,,,,,,,,,,,,,,
7,126928638,126929260,chr7-126928638-126929260,Stable,Stable,Stable,27,Sez6l2,21303,,,,,,,,,,,,,,,,,,,,,,,,,,
18,37496845,37497346,chr18-37496845-37497346,Stable,Stable,Stable,27,Pcdhb17,-12050,,,Pcdhb16,-19031,Pcdhb14,-49189,Pcdhb12,-61224,Pcdhb11,-75427,Pcdhb10,-85181,Pcdhb9,-95990,Pcdhb8,-141724,Pcdhb7,-155143,Pcdhb6,-162924,Pcdhb5,-176464,Pcdhb4,-189390,Pcdhb3,-196046
