Chr,Start,End,Peak-name,T1-vs-T0 Peak Status,T2-vs-T1 Peak Status,T2-vs-T0 Peak Status,Overall Trend,Gene symbol - closest DE gene,Distance to nearest DE gene,Peak class for CLOSEST DE gene,upstream or downstream,OTHER DE genes within 250kb,Distance to nearest DE gene,OTHER DE genes within 250kb,Distance to nearest DE gene,,
15,58022779,58023481,chr15-58022779-58023481,Stable,Stable,Stable,27,Zhx1,23522,,,Atad2,70563,,,,
9,90136341,90136842,chr9-90136341-90136842,Stable,Stable,Stable,27,Morf4l1,-44676,,,,,,,,
10,84383149,84383650,chr10-84383149-84383650,Stable,Stable,Stable,27,Ckap4,142655,,,,,,,,
10,84712609,84713473,chr10-84712609-84713473,Stable,Stable,Stable,27,Ckap4,-186304,,,,,,,,
1,88212301,88212802,chr1-88212301-88212802,Stable,Opening,Stable,21,Hjurp,49669,,,,,,,,
1,133422725,133424522,chr1-133422725-133424522,Stable,Stable,Stable,27,Zc3h11a,195340,,,,,,,,
18,61068272,61068773,chr18-61068272-61068773,Stable,Stable,Stable,27,Slc26a2,124146,,,,,,,,
2,125189171,125189672,chr2-125189171-125189672,Stable,Stable,Stable,27,Dut,57518,,,,,,,,
18,5078303,5078804,chr18-5078303-5078804,Stable,Closing,Stable,24,Svil,-157763,,,,,,,,
5,30234247,30234748,chr5-30234247-30234748,Stable,Stable,Stable,27,Tyms,-176045,,,,,,,,
7,117896507,117897008,chr7-117896507-117897008,Stable,Stable,Stable,27,Rps15a,207364,,,,,,,,
8,33498862,33499363,chr8-33498862-33499363,Stable,Stable,Stable,27,Tex15,17375,,,,,,,,
7,66465179,66465680,chr7-66465179-66465680,Stable,Stable,Stable,27,Lrrk1,-238267,,,,,,,,
12,65172547,65173048,chr12-65172547-65173048,Stable,Stable,Stable,27,Mis18bp1,-39813,,,,,,,,
10,128704239,128705549,chr10-128704239-128705549,Stable,Stable,Stable,27,Cdk2,-6300,,,,,,,,
8,122661019,122661520,chr8-122661019-122661520,Stable,Stable,Stable,27,Cdt1,-93004,,,Piezo1,-179321,,,,
10,126869554,126870055,chr10-126869554-126870055,Stable,Stable,Stable,27,Ctdsp2,108662,,,,,,,,
14,65622126,65622627,chr14-65622126-65622627,Stable,Closing,Stable,24,Pbk,183210,,,Esco2,196411,,,,
1,20867385,20867886,chr1-20867385-20867886,Stable,Opening,Stable,21,Mcm3,-64417,,,,,,,,
2,157340069,157340723,chr2-157340069-157340723,Stable,Opening,Stable,21,Rbl1,-194176,,,,,,,,
5,115631429,115631930,chr5-115631429-115631930,Stable,Stable,Stable,27,Cit,213348,,,,,,,,
1,194739806,194740307,chr1-194739806-194740307,Stable,Stable,Stable,27,Cd34,198512,,,,,,,,
11,102582151,102582652,chr11-102582151-102582652,Stable,Stable,Stable,27,Fzd2,21744,,,Gjc1,216927,,,,
7,101998465,101998966,chr7-101998465-101998966,Stable,Stable,Stable,27,Numa1,-64354,,,,,,,,
2,127362513,127363014,chr2-127362513-127363014,Stable,Stable,Stable,27,Itpripl1,-223741,,,,,,,,
1,161025522,161026023,chr1-161025522-161026023,Stable,Closing,Stable,24,Cenpl,44690,,,,,,,,
5,99729374,99729875,chr5-99729374-99729875,Stable,Opening,Stable,21,Hnrnpd,226060,,,,,,,,
13,104089371,104089872,chr13-104089371-104089872,Stable,Stable,Stable,27,Cenpk,138739,,,,,,,,
2,69418427,69418928,chr2-69418427-69418928,Stable,Stable,Stable,27,Spc25,-224532,,,,,,,,
9,61947927,61948428,chr9-61947927-61948428,Stable,Stable,Stable,27,Kif23,-32022,,,,,,,,
14,20983828,20984329,chr14-20983828-20984329,Stable,Stable,Stable,27,Vcl,-54430,,,,,,,,
4,89303471,89303972,chr4-89303471-89303972,Stable,Stable,Stable,27,Mtap,-166349,,,,,,,,
7,29859842,29860343,chr7-29859842-29860343,Stable,Stable,Stable,27,Zfp568,123612,,,,,,,,
10,128803790,128804291,chr10-128803790-128804291,Stable,Stable,Stable,27,Cdk2,-105851,,,,,,,,
16,14940877,14941556,chr16-14940877-14941556,Stable,Stable,Stable,27,Snai2,-235025,,,,,,,,
7,93037745,93038246,chr7-93037745-93038246,Stable,Opening,Stable,21,Ddias,-180220,,,,,,,,
17,66352197,66352698,chr17-66352197-66352698,Stable,Stable,Stable,27,Washc1,-240652,,,,,,,,
7,109424444,109425136,chr7-109424444-109425136,Stable,Stable,Stable,27,Rpl27a,94011,,,,,,,,
2,3683721,3684222,chr2-3683721-3684222,Stable,Stable,Stable,27,Suv39h2,-227906,,,,,,,,
8,95832551,95833237,chr8-95832551-95833237,Stable,Stable,Stable,27,Gins3,-199098,,,,,,,,
2,72108442,72108943,chr2-72108442-72108943,Stable,Stable,Stable,27,Map3k20,176694,,,Pdk1,-235218,,,,
14,79504026,79504527,chr14-79504026-79504527,Stable,Stable,Stable,27,Elf1,-22832,,,,,,,,
3,89430042,89430543,chr3-89430042-89430543,Stable,Stable,Stable,27,Fam189b,-246899,,,,,,,,
14,65833791,65834292,chr14-65833791-65834292,Stable,Stable,Stable,27,Esco2,-14753,,,Pbk,-27954,,,,
13,64093206,64093707,chr13-64093206-64093707,Stable,Stable,Stable,27,Zfp367,39311,,,,,,,,
5,72891432,72891933,chr5-72891432-72891933,Stable,Stable,Stable,27,Nipal1,-243637,,,,,,,,
3,157848423,157848924,chr3-157848423-157848924,Stable,Stable,Stable,27,Lrrc40,187738,,,,,,,,
10,5877052,5877553,chr10-5877052-5877553,Stable,Stable,Stable,27,Fbxo5,-77892,,,,,,,,
12,30039589,30040491,chr12-30039589-30040491,Stable,Stable,Stable,27,Pxdn,-101981,,,,,,,,
13,67332254,67332755,chr13-67332254-67332755,Stable,Stable,Stable,27,Zfp456,29358,,,,,,,,
8,84839983,84840956,chr8-84839983-84840956,Stable,Stable,Stable,27,Syce2,31155,,,,,,,,
2,60788131,60788632,chr2-60788131-60788632,Stable,Stable,Stable,27,Rbms1,-37938,,,,,,,,
13,51616611,51617112,chr13-51616611-51617112,Stable,Stable,Stable,27,Cks2,28120,,,,,,,,
7,66061168,66061669,chr7-66061168-66061669,Stable,Stable,Stable,27,Lrrk1,165243,,,,,,,,
7,118300671,118301172,chr7-118300671-118301172,Stable,Opening,Stable,21,Rps15a,-196299,,,,,,,,
6,124993824,124994325,chr6-124993824-124994325,Stable,Stable,Stable,27,Ncapd2,173682,,,,,,,,
3,95675369,95676034,chr3-95675369-95676034,Stable,Stable,Stable,27,BC028528,207920,,,,,,,,
11,119491225,119491726,chr11-119491225-119491726,Stable,Stable,Stable,27,Rnf213,-98125,,,,,,,,
4,123411458,123411959,chr4-123411458-123411959,Stable,Stable,Stable,27,Macf1,-61825,,,,,,,,
13,51848941,51849442,chr13-51848941-51849442,Stable,Stable,Stable,27,Cks2,-203709,,,,,,,,
13,30360793,30361294,chr13-30360793-30361294,Stable,Stable,Stable,27,Mboat1,-224304,,,,,,,,
12,8450610,8451111,chr12-8450610-8451111,Stable,Stable,Stable,27,Hs1bp3,-137178,,,,,,,,
7,114892683,114893249,chr7-114892683-114893249,Stable,Stable,Stable,27,Gm15500,-187466,,,,,,,,
10,91167288,91167789,chr10-91167288-91167789,Stable,Closing,Stable,24,Tmpo,-19717,,,,,,,,
5,85936728,85937229,chr5-85936728-85937229,Stable,Opening,Stable,21,Uba6,172058,,,,,,,,
12,4548537,4549038,chr12-4548537-4549038,Stable,Stable,Stable,27,Itsn2,43600,,,,,,,,
2,60688991,60689492,chr2-60688991-60689492,Stable,Stable,Stable,27,Rbms1,60701,,,,,,,,
2,18219046,18219718,chr2-18219046-18219718,Stable,Stable,Stable,27,Skida1,-178370,,,,,,,,
14,20479641,20480142,chr14-20479641-20480142,Stable,Stable,Stable,27,Dnajc9,-95003,,,,,,,,
17,35776743,35777463,chr17-35776743-35777463,Stable,Stable,Stable,27,Mdc1,64052,,,Ppp1r18,88130,,,,
1,93128679,93129180,chr1-93128679-93129180,Stable,Stable,Stable,27,Pask,179590,,,,,,,,
1,153703364,153704182,chr1-153703364-153704182,Stable,Opening,Stable,21,Dhx9,-247606,,,,,,,,
18,74014160,74014661,chr18-74014160-74014661,Stable,Stable,Stable,27,Ska1,180638,,,,,,,,
16,17478286,17478787,chr16-17478286-17478787,Stable,Stable,Stable,27,Med15,172421,,,,,,,,
17,88597588,88598089,chr17-88597588-88598089,Stable,Stable,Stable,27,Ston1,0,,,,,,,,
1,183154382,183154883,chr1-183154382-183154883,Stable,Stable,Stable,27,Disp1,-68116,,,,,,,,
9,53300978,53301479,chr9-53300978-53301479,Stable,Stable,Stable,27,Poglut3,82546,,,Atm,137670,,,,
3,137715908,137717124,chr3-137715908-137717124,Stable,Stable,Stable,27,Ddit4l,-94296,,,H2afz,147363,,,,
9,78193866,78194367,chr9-78193866-78194367,Stable,Stable,Stable,27,Cgas,236159,,,,,,,,
16,11794600,11795101,chr16-11794600-11795101,Stable,Stable,Stable,27,Cpped1,8620,,,,,,,,
11,69015958,69016459,chr11-69015958-69016459,Stable,Stable,Stable,27,Aurkb,29188,,,,,,,,
15,6683001,6683844,chr15-6683001-6683844,Stable,Stable,Stable,27,Rictor,24535,,,,,,,,
13,100954065,100954566,chr13-100954065-100954566,Stable,Stable,Stable,27,Ccnb1,-175415,,,,,,,,
8,106432881,106433382,chr8-106432881-106433382,Stable,Stable,Stable,27,Cdh1,169969,,,,,,,,
19,38030547,38031375,chr19-38030547-38031375,Stable,Stable,Stable,27,Cep55,23636,,,Myof,-131511,,,,
4,40702412,40702913,chr4-40702412-40702913,Stable,Stable,Stable,27,B4galt1,101689,,,,,,,,
2,125135904,125136405,chr2-125135904-125136405,Stable,Stable,Stable,27,Dut,110785,,,,,,,,
8,19102861,19103362,chr8-19102861-19103362,Stable,Stable,Stable,27,Xkr5,-170132,,,,,,,,
11,73087937,73088438,chr11-73087937-73088438,Stable,Stable,Stable,27,Haspin,47047,,,,,,,,
11,33078022,33078523,chr11-33078022-33078523,Stable,Stable,Stable,27,Npm1,73764,,,,,,,,
3,55587848,55588349,chr3-55587848-55588349,Stable,Stable,Stable,27,Mab21l1,194161,,,,,,,,
17,56445321,56445822,chr17-56445321-56445822,Stable,Stable,Stable,27,Uhrf1,-142000,,,,,,,,
2,119173921,119174422,chr2-119173921-119174422,Stable,Stable,Stable,27,Rad51,-61128,,,Knl1,-126802,,,,
1,12718069,12718570,chr1-12718069-12718570,Stable,Stable,Stable,27,Sulf1,-25792,,,,,,,,
8,18711586,18712087,chr8-18711586-18712087,Stable,Stable,Stable,27,Xkr5,220642,,,,,,,,
7,49084000,49085163,chr7-49084000-49085163,Stable,Stable,Stable,27,E2f8,-217571,,,,,,,,
7,19628486,19629371,chr7-19628486-19629371,Stable,Stable,Stable,27,Clptm1,2200,,,,,,,,
14,25786922,25787834,chr14-25786922-25787834,Stable,Stable,Stable,27,Zcchc24,-75280,,,,,,,,
14,86869495,86869996,chr14-86869495-86869996,Stable,Stable,Stable,27,Diaph3,-214128,,,,,,,,
8,120465647,120466148,chr8-120465647-120466148,Stable,Stable,Stable,27,Gins2,112485,,,Cox4i1,202074,,,,
12,36910543,36911044,chr12-36910543-36911044,Stable,Closing,Stable,24,Meox2,197496,,,,,,,,
8,26984509,26985010,chr8-26984509-26985010,Stable,Stable,Stable,27,Adgra2,100573,,,,,,,,
12,110936190,110936691,chr12-110936190-110936691,Stable,Stable,Stable,27,Cinp,-63580,,,,,,,,
12,106082144,106082645,chr12-106082144-106082645,Stable,Stable,Stable,27,Vrk1,-71916,,,,,,,,
11,119549024,119549525,chr11-119549024-119549525,Stable,Stable,Stable,27,Rnf213,-155924,,,,,,,,
8,85083149,85083650,chr8-85083149-85083650,Stable,Stable,Stable,27,Syce2,-211038,,,,,,,,
3,61243980,61244481,chr3-61243980-61244481,Stable,Opening,Stable,21,Rap2b,117157,,,,,,,,
3,88002285,88002786,chr3-88002285-88002786,Stable,Opening,Stable,21,Iqgap3,79185,,,,,,,,
1,63114337,63114838,chr1-63114337-63114838,Stable,Stable,Stable,27,Eef1b2,61987,,,,,,,,
11,78188965,78189826,chr11-78188965-78189826,Stable,Stable,Stable,27,Spag5,111703,,,,,,,,
10,120551917,120552418,chr10-120551917-120552418,Stable,Stable,Stable,27,Hmga2,-190642,,,,,,,,
3,79699682,79700183,chr3-79699682-79700183,Stable,Closing,Stable,24,4930579G24Rik,-70603,,,,,,,,
13,3694892,3695393,chr13-3694892-3695393,Stable,Closing,Stable,24,Net1,186625,,,,,,,,
8,57574329,57574830,chr8-57574329-57574830,Stable,Opening,Stable,21,Hmgb2,-62422,,,,,,,,
13,49449374,49449875,chr13-49449374-49449875,Stable,Opening,Stable,21,Cenpp,14148,,,,,,,,
11,100957171,100957672,chr11-100957171-100957672,Stable,Opening,Stable,21,Stat3,-72073,,,,,,,,
2,5127332,5127833,chr2-5127332-5127833,Stable,Stable,Stable,27,Mcm10,-137618,,,,,,,,
1,194820887,194821388,chr1-194820887-194821388,Stable,Stable,Stable,27,Cd34,117431,,,,,,,,
10,120377340,120377841,chr10-120377340-120377841,Stable,Stable,Stable,27,Hmga2,-16065,,,,,,,,
7,80583960,80584461,chr7-80583960-80584461,Stable,Stable,Stable,27,Blm,-129227,,,,,,,,
14,47298939,47299440,chr14-47298939-47299440,Stable,Stable,Stable,27,Dlgap5,88339,,,,,,,,
3,66981058,66981559,chr3-66981058-66981559,Stable,Stable,Stable,27,Shox2,-9331,,,,,,,,
6,30675108,30675609,chr6-30675108-30675609,Stable,Stable,Stable,27,Mest,47938,,,,,,,,
8,84688988,84689891,chr8-84688988-84689891,Stable,Stable,Stable,27,Syce2,182220,,,,,,,,
15,99041088,99041806,chr15-99041088-99041806,Stable,Stable,Stable,27,Troap,32769,,,,,,,,
13,15781514,15782015,chr13-15781514-15782015,Stable,Stable,Stable,27,Inhba,229836,,,,,,,,
11,69921269,69921770,chr11-69921269-69921770,Stable,Stable,Stable,27,Polr2a,-187272,,,,,,,,
14,79262616,79263117,chr14-79262616-79263117,Stable,Stable,Stable,27,Elf1,218077,,,,,,,,
2,60171604,60172105,chr2-60171604-60172105,Stable,Stable,Stable,27,Ly75,119998,,,,,,,,
5,93327985,93328630,chr5-93327985-93328630,Stable,Stable,Stable,27,Ccng2,-60728,,,,,,,,
2,119261234,119261735,chr2-119261234-119261735,Stable,Stable,Stable,27,Rad51,-148441,,,Knl1,-214115,,,,
11,90169222,90169723,chr11-90169222-90169723,Stable,Stable,Stable,27,Tmem100,-138874,,,,,,,,
9,92360615,92361116,chr9-92360615-92361116,Stable,Opening,Stable,21,Plscr1,-110865,,,Plod2,181107,,,,
8,84684501,84685002,chr8-84684501-84685002,Stable,Stable,Stable,27,Syce2,187109,,,,,,,,
14,67674552,67675249,chr14-67674552-67675249,Stable,Stable,Stable,27,Cdca2,1082,,,Kctd9,40688,,,,
12,85745836,85746337,chr12-85745836-85746337,Stable,Stable,Stable,27,Batf,-59167,,,,,,,,
9,53340911,53341412,chr9-53340911-53341412,Stable,Stable,Stable,27,Poglut3,42613,,,Atm,97737,,,,
10,128646296,128646797,chr10-128646296-128646797,Stable,Opening,Stable,21,Cdk2,51142,,,,,,,,
6,112778130,112778631,chr6-112778130-112778631,Stable,Stable,Stable,27,Rad18,-158280,,,,,,,,
12,85341089,85341590,chr12-85341089-85341590,Stable,Stable,Stable,27,Dlst,-230256,,,,,,,,
4,59666012,59667020,chr4-59666012-59667020,Stable,Stable,Stable,27,Ptbp3,-194144,,,,,,,,
11,69409549,69410050,chr11-69409549-69410050,Stable,Stable,Stable,27,Chd3,-66276,,,,,,,,
10,111354587,111355088,chr10-111354587-111355088,Stable,Stable,Stable,27,Nap1l1,118135,,,,,,,,
14,46636346,46636847,chr14-46636346-46636847,Stable,Stable,Stable,27,Cdkn3,123694,,,,,,,,
14,67862311,67862812,chr14-67862311-67862812,Stable,Stable,Stable,27,Kctd9,-146374,,,Cdca2,-185980,,,,
10,120449635,120450136,chr10-120449635-120450136,Stable,Stable,Stable,27,Hmga2,-88360,,,,,,,,
2,158641733,158642438,chr2-158641733-158642438,Stable,Stable,Stable,27,Fam83d,125655,,,,,,,,
10,82858883,82859384,chr10-82858883-82859384,Stable,Stable,Stable,27,1190007I07Rik,-239032,,,,,,,,
2,114011707,114012208,chr2-114011707-114012208,Stable,Stable,Stable,27,Arhgap11a,-180215,,,,,,,,
16,24206351,24206852,chr16-24206351-24206852,Stable,Stable,Stable,27,Lpp,186655,,,,,,,,
3,137649030,137649531,chr3-137649030-137649531,Stable,Opening,Stable,21,Ddit4l,-27418,,,H2afz,214956,,,,
17,56263925,56264426,chr17-56263925-56264426,Stable,Stable,Stable,27,Uhrf1,38895,,,,,,,,
2,109384022,109384523,chr2-109384022-109384523,Stable,Stable,Stable,27,Kif18a,-103284,,,,,,,,
4,123305763,123306264,chr4-123305763-123306264,Stable,Stable,Stable,27,Macf1,43369,,,,,,,,
8,27279913,27280580,chr8-27279913-27280580,Stable,Stable,Stable,27,Adgra2,-194330,,,,,,,,
1,171330055,171330556,chr1-171330055-171330556,Stable,Stable,Stable,27,Adamts4,-79634,,,,,,,,
15,77905238,77905739,chr15-77905238-77905739,Stable,Stable,Stable,27,Myh9,-144651,,,,,,,,
18,60648842,60649343,chr18-60648842-60649343,Stable,Stable,Stable,27,Synpo,-54869,,,,,,,,
14,24606804,24607305,chr14-24606804-24607305,Stable,Closing,Stable,24,Rps24,-119679,,,,,,,,
14,86447855,86448356,chr14-86447855-86448356,Stable,Stable,Stable,27,Diaph3,207011,,,,,,,,
1,172027312,172027813,chr1-172027312-172027813,Stable,Stable,Stable,27,Copa,54716,,,,,,,,
2,32784328,32784829,chr2-32784328-32784829,Stable,Stable,Stable,27,Rpl12,176730,,,,,,,,
2,112481517,112482018,chr2-112481517-112482018,Stable,Stable,Stable,27,Slc12a6,-215692,,,,,,,,
16,26291730,26292231,chr16-26291730-26292231,Stable,Stable,Stable,27,Cldn1,64411,,,,,,,,
16,38399590,38400285,chr16-38399590-38400285,Stable,Stable,Stable,27,Pla1a,-3473,,,,,,,,
3,38331209,38332181,chr3-38331209-38332181,Stable,Stable,Stable,27,Ankrd50,117078,,,,,,,,
15,93010502,93011610,chr15-93010502-93011610,Stable,Stable,Stable,27,Gxylt1,228132,,,,,,,,
3,137900081,137900582,chr3-137900081-137900582,Stable,Stable,Stable,27,H2afz,-35594,,,,,,,,
11,11821724,11822225,chr11-11821724-11822225,Stable,Stable,Stable,27,Fignl1,-34293,,,Grb10,108283,,,,
7,135837001,135837502,chr7-135837001-135837502,Stable,Stable,Stable,27,Mki67,-147217,,,,,,,,
19,5487956,5488631,chr19-5487956-5488631,Stable,Opening,Stable,21,Ehbp1l1,218745,,,,,,,,
14,31215383,31215884,chr14-31215383-31215884,Stable,Stable,Stable,27,Nt5dc2,-84330,,,,,,,,
2,75781023,75781715,chr2-75781023-75781715,Stable,Stable,Stable,27,Agps,50462,,,Hnrnpa3,-121762,,,,
17,67904376,67904877,chr17-67904376-67904877,Stable,Stable,Stable,27,Arhgap28,-61663,,,,,,,,
18,60600197,60600698,chr18-60600197-60600698,Stable,Stable,Stable,27,Synpo,-6224,,,,,,,,
6,66458273,66458774,chr6-66458273-66458774,Stable,Stable,Stable,27,Mad2l1,76616,,,,,,,,
2,25394291,25395171,chr2-25394291-25395171,Stable,Stable,Stable,27,Nrarp,-213533,,,,,,,,
14,46634649,46635150,chr14-46634649-46635150,Stable,Closing,Stable,24,Cdkn3,125391,,,,,,,,
19,34993064,34993744,chr19-34993064-34993744,Stable,Stable,Stable,27,Kif20b,-70703,,,,,,,,
16,17813083,17813584,chr16-17813083-17813584,Stable,Stable,Stable,27,Med15,-161875,,,,,,,,
6,33094514,33095015,chr6-33094514-33095015,Stable,Stable,Stable,27,Exoc4,154070,,,,,,,,
3,89090745,89091246,chr3-89090745-89091246,Stable,Stable,Stable,27,Fam189b,91897,,,,,,,,
9,64067813,64068314,chr9-64067813-64068314,Stable,Stable,Stable,27,Zwilch,68830,,,Tipin,213267,,,,
2,157077352,157077853,chr2-157077352-157077853,Stable,Stable,Stable,27,Rbl1,68040,,,Dsn1,-82087,,,,
1,93085085,93085586,chr1-93085085-93085586,Stable,Stable,Stable,27,Pask,223184,,,,,,,,
8,104091472,104091973,chr8-104091472-104091973,Stable,Stable,Stable,27,Cklf,158888,,,,,,,,
15,56858718,56859219,chr15-56858718-56859219,Stable,Stable,Stable,27,Has2,-193091,,,,,,,,
4,84199116,84199617,chr4-84199116-84199617,Stable,Stable,Stable,27,Bnc2,75478,,,,,,,,
11,102407727,102408228,chr11-102407727-102408228,Stable,Stable,Stable,27,Fzd2,196168,,,,,,,,
13,24618015,24618516,chr13-24618015-24618516,Stable,Stable,Stable,27,Gmnn,133329,,,,,,,,
2,168050257,168050758,chr2-168050257-168050758,Stable,Stable,Stable,27,Ripor3,-70093,,,,,,,,
8,84699642,84700302,chr8-84699642-84700302,Stable,Stable,Stable,27,Syce2,171809,,,,,,,,
15,57820844,57821345,chr15-57820844-57821345,Stable,Opening,Stable,21,Zhx1,225658,,,,,,,,
11,69900742,69901863,chr11-69900742-69901863,Stable,Stable,Stable,27,Polr2a,-166745,,,,,,,,
1,160907006,160907507,chr1-160907006-160907507,Stable,Stable,Stable,27,Cenpl,163206,,,,,,,,
8,122853269,122853770,chr8-122853269-122853770,Stable,Stable,Stable,27,Spg7,209172,,,,,,,,
3,87910642,87911143,chr3-87910642-87911143,Stable,Stable,Stable,27,Iqgap3,170828,,,,,,,,
11,98951235,98951736,chr11-98951235-98951736,Stable,Stable,Stable,27,Top2a,41207,,,,,,,,
2,35256120,35256621,chr2-35256120-35256621,Stable,Stable,Stable,27,Ggta1,143558,,,,,,,,
4,64200167,64200668,chr4-64200167-64200668,Stable,Stable,Stable,27,Tnc,-240382,,,,,,,,
13,73749096,73749597,chr13-73749096-73749597,Stable,Opening,Stable,21,Trip13,161750,,,,,,,,
10,69258586,69259087,chr10-69258586-69259087,Stable,Stable,Stable,27,Cdk1,76059,,,,,,,,
11,96145601,96146193,chr11-96145601-96146193,Stable,Stable,Stable,27,Igf2bp1,-188438,,,,,,,,
16,87867405,87867906,chr16-87867405-87867906,Stable,Stable,Stable,27,Bach1,-168460,,,,,,,,
8,8797292,8797793,chr8-8797292-8797793,Stable,Stable,Stable,27,Efnb2,-179858,,,,,,,,
10,14418463,14418964,chr10-14418463-14418964,Stable,Stable,Stable,27,Adgrg6,-15880,,,,,,,,
9,122713848,122714349,chr9-122713848-122714349,Stable,Stable,Stable,27,Kif15,236697,,,,,,,,
2,52037827,52038328,chr2-52037827-52038328,Stable,Stable,Stable,27,Tnfaip6,0,,,,,,,,
9,89842246,89842747,chr9-89842246-89842747,Stable,Stable,Stable,27,Morf4l1,248918,,,,,,,,
7,112407490,112407991,chr7-112407490-112407991,Stable,Stable,Stable,27,Mical2,-181634,,,,,,,,
11,98972092,98972593,chr11-98972092-98972593,Stable,Stable,Stable,27,Top2a,20350,,,,,,,,
15,36489745,36490246,chr15-36489745-36490246,Stable,Closing,Stable,24,Pabpc1,105415,,,,,,,,
7,83802455,83803130,chr7-83802455-83803130,Stable,Opening,Stable,21,Tlnrd1,76743,,,,,,,,
4,123535147,123535648,chr4-123535147-123535648,Stable,Stable,Stable,27,Macf1,-185514,,,,,,,,
1,150771172,150771673,chr1-150771172-150771673,Stable,Stable,Stable,27,Hmcn1,-208648,,,,,,,,
6,100645558,100646059,chr6-100645558-100646059,Stable,Stable,Stable,27,Gxylt2,58675,,,,,,,,
12,8402007,8402508,chr12-8402007-8402508,Stable,Stable,Stable,27,Hs1bp3,-88575,,,,,,,,
2,60714874,60715375,chr2-60714874-60715375,Stable,Stable,Stable,27,Rbms1,34818,,,,,,,,
13,64315379,64315880,chr13-64315379-64315880,Stable,Stable,Stable,27,Zfp367,-182361,,,,,,,,
9,106429186,106429687,chr9-106429186-106429687,Stable,Stable,Stable,27,Parp3,40635,,,,,,,,
8,122369581,122370082,chr8-122369581-122370082,Stable,Stable,Stable,27,Piezo1,111616,,,Cdt1,197933,,,,
11,73018694,73019390,chr11-73018694-73019390,Stable,Stable,Stable,27,Haspin,116095,,,,,,,,
6,100799291,100799792,chr6-100799291-100799792,Stable,Closing,Stable,24,Gxylt2,-94557,,,,,,,,
10,128889333,128889834,chr10-128889333-128889834,Stable,Opening,Stable,21,Cdk2,-191394,,,,,,,,
19,6304693,6305194,chr19-6304693-6305194,Stable,Stable,Stable,27,Men1,29785,,,,,,,,
10,4237449,4237950,chr10-4237449-4237950,Stable,Stable,Stable,27,Akap12,28430,,,Armt1,194517,,,,
9,22164703,22165204,chr9-22164703-22165204,Stable,Stable,Stable,27,Anln,166808,,,,,,,,
18,66519135,66519636,chr18-66519135-66519636,Stable,Stable,Stable,27,Pmaip1,-60602,,,,,,,,
9,106453301,106453802,chr9-106453301-106453802,Stable,Stable,Stable,27,Parp3,16520,,,,,,,,
15,78320742,78321243,chr15-78320742-78321243,Stable,Stable,Stable,27,C1qtnf6,202103,,,,,,,,
1,192742657,192743158,chr1-192742657-192743158,Stable,Stable,Stable,27,Hhat,-245946,,,,,,,,
10,12248806,12249307,chr10-12248806-12249307,Stable,Stable,Stable,27,Utrn,132881,,,,,,,,
4,62942236,62942737,chr4-62942236-62942737,Stable,Stable,Stable,27,Zfp618,22836,,,,,,,,
1,133397683,133398184,chr1-133397683-133398184,Stable,Stable,Stable,27,Zc3h11a,221678,,,,,,,,
12,24734815,24735316,chr12-24734815-24735316,Stable,Stable,Stable,27,Rrm2,-26574,,,Kidins220,239609,,,,
9,20868544,20869045,chr9-20868544-20869045,Stable,Stable,Stable,27,Dnmt1,38164,,,,,,,,
17,26716039,26716540,chr17-26716039-26716540,Stable,Stable,Stable,27,Kifc5b,200551,,,,,,,,
9,78501223,78501724,chr9-78501223-78501724,Stable,Stable,Stable,27,Cgas,-70697,,,Cd109,113822,,,,
